ingestion_batch_id,province,batch_no,package_no,package_code,material_category,source_file,table_index,row_number,table_type,parameter_name,required_value,response_value,deviation_status,risk_level,decision_reason,suggested_action,row_data
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,3,6,dimension_parameter_table,10.0≤t＜12.0,公称壁厚: 10.0≤t＜12.0；公称壁厚允许偏差: +1.2,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""5"", ""公称壁厚"": ""10.0≤t＜12.0"", ""公称壁厚允许偏差"": ""+1.2""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,3,7,dimension_parameter_table,t≤12.0,公称壁厚: t≤12.0；公称壁厚允许偏差: +1.4,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""6"", ""公称壁厚"": ""t≤12.0"", ""公称壁厚允许偏差"": ""+1.4""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,3,8,dimension_parameter_table,注：t为公称壁厚。,公称壁厚: 注：t为公称壁厚。；公称壁厚允许偏差: 注：t为公称壁厚。,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""注：t为公称壁厚。"", ""公称壁厚"": ""注：t为公称壁厚。"", ""公称壁厚允许偏差"": ""注：t为公称壁厚。""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,4,2,bid_response_parameter_table,"电缆保护管-材质:CPVC,标称直径:φ50",参照通用部分5.技术要求,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""1"", ""技术参数名称"": ""电缆保护管-材质:CPVC,标称直径:φ50"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,4,3,bid_response_parameter_table,"电缆保护管-材质:CPVC,标称直径:φ100",参照通用部分5.技术要求,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""2"", ""技术参数名称"": ""电缆保护管-材质:CPVC,标称直径:φ100"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,4,4,bid_response_parameter_table,"电缆保护管-材质:CPVC,标称直径:φ125",参照通用部分5.技术要求,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""3"", ""技术参数名称"": ""电缆保护管-材质:CPVC,标称直径:φ125"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,4,5,bid_response_parameter_table,"电缆保护管-材质:CPVC,标称直径:φ150",参照通用部分5.技术要求,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""4"", ""技术参数名称"": ""电缆保护管-材质:CPVC,标称直径:φ150"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,4,6,bid_response_parameter_table,"电缆保护管-材质:CPVC,标称直径:φ175",参照通用部分5.技术要求,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""5"", ""技术参数名称"": ""电缆保护管-材质:CPVC,标称直径:φ175"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,4,7,bid_response_parameter_table,"电缆保护管-材质:CPVC,标称直径:φ200",参照通用部分5.技术要求,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""6"", ""技术参数名称"": ""电缆保护管-材质:CPVC,标称直径:φ200"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,4,8,bid_response_parameter_table,"电缆保护管-材质:CPVC,内径:φ225",参照通用部分5.技术要求,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""7"", ""技术参数名称"": ""电缆保护管-材质:CPVC,内径:φ225"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,4,9,bid_response_parameter_table,"电缆保护管-材质:CPVC,内径:φ250",参照通用部分5.技术要求,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""8"", ""技术参数名称"": ""电缆保护管-材质:CPVC,内径:φ250"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,5,2,bid_response_parameter_table,环境温度,+40,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""1"", ""名称"": ""环境温度"", ""名称_2"": ""最高温度"", ""单位"": ""℃"", ""项目需求值"": ""+40"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,5,3,bid_response_parameter_table,环境温度,-40,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""1"", ""名称"": ""环境温度"", ""名称_2"": ""最低温度"", ""单位"": ""℃"", ""项目需求值"": ""-40"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,5,4,bid_response_parameter_table,环境温度,25,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""1"", ""名称"": ""环境温度"", ""名称_2"": ""最大温差"", ""单位"": ""℃"", ""项目需求值"": ""25"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,5,5,bid_response_parameter_table,海拔,≤1000,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""2"", ""名称"": ""海拔"", ""名称_2"": ""海拔"", ""单位"": ""m"", ""项目需求值"": ""≤1000"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国网辽宁省电力有限公司_2025年辽宁公司配农网批次采购结构化技术规范编制（G00J-500038391-00004）/电缆保护管-CPVC（φ200）.doc,5,6,bid_response_parameter_table,日照,0.1,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""3"", ""名称"": ""日照"", ""名称_2"": ""日照"", ""单位"": ""W/cm²"", ""项目需求值"": ""0.1"", ""投标人响应值"": """"}"
